From,To,Sent At,Message,Direction,inviterProfileUrl,inviteeProfileUrl
Alex Southmayd,Jacob Kantor,"4/21/26, 2:53 PM",,INCOMING,https://www.linkedin.com/in/alex-southmayd,https://www.linkedin.com/in/thejacobkantor
James Riley,Jacob Kantor,"4/21/26, 2:37 PM",,INCOMING,https://www.linkedin.com/in/james-riley-00a6979,https://www.linkedin.com/in/thejacobkantor
"Tom Hanna, CFA",Jacob Kantor,"4/21/26, 1:49 PM",,INCOMING,https://www.linkedin.com/in/tom-hanna-cfa-929b9277,https://www.linkedin.com/in/thejacobkantor
Sai Praveer Kanyaboena,Jacob Kantor,"4/21/26, 12:59 PM",,INCOMING,https://www.linkedin.com/in/spk997,https://www.linkedin.com/in/thejacobkantor
Richard Bowman,Jacob Kantor,"4/21/26, 7:25 AM",,INCOMING,https://www.linkedin.com/in/richard-bowman-data,https://www.linkedin.com/in/thejacobkantor
Nora Gordon,Jacob Kantor,"4/21/26, 6:11 AM",,INCOMING,https://www.linkedin.com/in/nora-p-gordon,https://www.linkedin.com/in/thejacobkantor
Kumar Kayastha,Jacob Kantor,"4/21/26, 4:33 AM",,INCOMING,https://www.linkedin.com/in/geektalkteacher,https://www.linkedin.com/in/thejacobkantor
Vraj Gohil,Jacob Kantor,"4/21/26, 3:13 AM",,INCOMING,https://www.linkedin.com/in/vrajgohil,https://www.linkedin.com/in/thejacobkantor
Antoine (Tony) Duvauchelle,Jacob Kantor,"4/21/26, 1:46 AM",,INCOMING,https://www.linkedin.com/in/aduvauchelle,https://www.linkedin.com/in/thejacobkantor
Kelly Schuster- Paredes,Jacob Kantor,"4/21/26, 1:03 AM",,INCOMING,https://www.linkedin.com/in/kelly-schuster-paredes-4b887264,https://www.linkedin.com/in/thejacobkantor
Dana Knox-Gower,Jacob Kantor,"4/20/26, 6:45 PM",,INCOMING,https://www.linkedin.com/in/dana-knoxgower,https://www.linkedin.com/in/thejacobkantor
Jack Dayton,Jacob Kantor,"4/20/26, 2:53 PM",,INCOMING,https://www.linkedin.com/in/jacksondayton,https://www.linkedin.com/in/thejacobkantor
Michelle Pokodner,Jacob Kantor,"4/20/26, 2:46 PM",,INCOMING,https://www.linkedin.com/in/michelle-pokodner-edtech,https://www.linkedin.com/in/thejacobkantor
Jason Markey,Jacob Kantor,"4/20/26, 2:28 PM",,INCOMING,https://www.linkedin.com/in/jason-markey-83ab883a,https://www.linkedin.com/in/thejacobkantor
Rhea Jane Cañete,Jacob Kantor,"4/20/26, 9:55 AM",,INCOMING,https://www.linkedin.com/in/varhea,https://www.linkedin.com/in/thejacobkantor
James Dennis,Jacob Kantor,"4/20/26, 9:53 AM",,INCOMING,https://www.linkedin.com/in/james-dennis-a79413233,https://www.linkedin.com/in/thejacobkantor
Lisa Marker-Robbins,Jacob Kantor,"4/20/26, 8:17 AM",,INCOMING,https://www.linkedin.com/in/lisa-marker-robbins,https://www.linkedin.com/in/thejacobkantor
Andrew Coban,Jacob Kantor,"4/20/26, 8:09 AM",,INCOMING,https://www.linkedin.com/in/andrewcoban,https://www.linkedin.com/in/thejacobkantor
Thomas Shaffer,Jacob Kantor,"4/20/26, 7:08 AM",,INCOMING,https://www.linkedin.com/in/disruptive,https://www.linkedin.com/in/thejacobkantor
Dr. Adrienne Smith,Jacob Kantor,"4/20/26, 7:03 AM",,INCOMING,https://www.linkedin.com/in/asmithedtech,https://www.linkedin.com/in/thejacobkantor
Sultana Yasmeen  Jamal ,Jacob Kantor,"4/20/26, 6:49 AM",,INCOMING,https://www.linkedin.com/in/sultana-yasmeen-jamal-498920174,https://www.linkedin.com/in/thejacobkantor
"Nancy Rishel,  M.Ed ",Jacob Kantor,"4/20/26, 5:47 AM",,INCOMING,https://www.linkedin.com/in/nancy-rishel,https://www.linkedin.com/in/thejacobkantor
Kismat khatri,Jacob Kantor,"4/20/26, 4:50 AM",,INCOMING,https://www.linkedin.com/in/kismat91,https://www.linkedin.com/in/thejacobkantor
Andre Lim,Jacob Kantor,"4/20/26, 1:42 AM",,INCOMING,https://www.linkedin.com/in/andrelimwj,https://www.linkedin.com/in/thejacobkantor
Dr. Josephine Yeboah Van-Ess,Jacob Kantor,"4/19/26, 6:04 PM",,INCOMING,https://www.linkedin.com/in/dr-josephine-yeboah-van-ess,https://www.linkedin.com/in/thejacobkantor
Josh Stauffer,Jacob Kantor,"4/19/26, 5:02 PM",,INCOMING,https://www.linkedin.com/in/joshstauffer31,https://www.linkedin.com/in/thejacobkantor
Dan Moran,Jacob Kantor,"4/19/26, 3:02 PM",,INCOMING,https://www.linkedin.com/in/danmorandm,https://www.linkedin.com/in/thejacobkantor
Claire Bartkus,Jacob Kantor,"4/19/26, 1:25 PM",,INCOMING,https://www.linkedin.com/in/claire-bartkus,https://www.linkedin.com/in/thejacobkantor
Amrit Chadha,Jacob Kantor,"4/19/26, 12:46 PM",,INCOMING,https://www.linkedin.com/in/amritchadha,https://www.linkedin.com/in/thejacobkantor
"David Martin, EdD",Jacob Kantor,"4/19/26, 12:30 PM",,INCOMING,https://www.linkedin.com/in/david-martin-education,https://www.linkedin.com/in/thejacobkantor
Dr. Joseph Lewis,Jacob Kantor,"4/19/26, 10:52 AM",,INCOMING,https://www.linkedin.com/in/dr-joseph-lewis,https://www.linkedin.com/in/thejacobkantor
"Dr. Anthony Maciel, MBA",Jacob Kantor,"4/19/26, 8:43 AM",,INCOMING,https://www.linkedin.com/in/anthonymaciel,https://www.linkedin.com/in/thejacobkantor
"Laura Zimmermann, PhD",Jacob Kantor,"4/19/26, 7:06 AM",,INCOMING,https://www.linkedin.com/in/laurazimmermann,https://www.linkedin.com/in/thejacobkantor
Brian Floriani,Jacob Kantor,"4/19/26, 5:40 AM",,INCOMING,https://www.linkedin.com/in/brianfloriani,https://www.linkedin.com/in/thejacobkantor
Reed Hansen,Jacob Kantor,"4/18/26, 4:49 PM","Hey Jacob, I came across your recent post about district partnerships and GTM strategy in K12 education—really insightful! Thought it’d be great to connect and share perspectives.",INCOMING,https://www.linkedin.com/in/reedhansen,https://www.linkedin.com/in/thejacobkantor
Claire Cook,Jacob Kantor,"4/18/26, 2:02 PM",,INCOMING,https://www.linkedin.com/in/claire-cook-11b13233,https://www.linkedin.com/in/thejacobkantor
Jackson Faucett,Jacob Kantor,"4/18/26, 8:41 AM",,INCOMING,https://www.linkedin.com/in/jacksonfaucett,https://www.linkedin.com/in/thejacobkantor
Ben Ward,Jacob Kantor,"4/18/26, 7:19 AM",,INCOMING,https://www.linkedin.com/in/ben-m-ward,https://www.linkedin.com/in/thejacobkantor
Cecil Banhan,Jacob Kantor,"4/18/26, 3:55 AM",,INCOMING,https://www.linkedin.com/in/cecil-banhan,https://www.linkedin.com/in/thejacobkantor
Rimi (Romrama) Khalbourji,Jacob Kantor,"4/18/26, 1:29 AM",,INCOMING,https://www.linkedin.com/in/rimi-khalbourji,https://www.linkedin.com/in/thejacobkantor
Jon Burke,Jacob Kantor,"4/17/26, 9:07 PM",,INCOMING,https://www.linkedin.com/in/jon-burke-885512361,https://www.linkedin.com/in/thejacobkantor
"Chris Shropshire, Ed.D.",Jacob Kantor,"4/17/26, 5:49 PM",,INCOMING,https://www.linkedin.com/in/chris-shropshire-ed-d-0411156a,https://www.linkedin.com/in/thejacobkantor
Michael Longmeyer,Jacob Kantor,"4/17/26, 4:30 PM",,INCOMING,https://www.linkedin.com/in/mlongmeyer,https://www.linkedin.com/in/thejacobkantor
Arthur Booker,Jacob Kantor,"4/17/26, 11:57 AM",,INCOMING,https://www.linkedin.com/in/arthur-booker-821b7a171,https://www.linkedin.com/in/thejacobkantor
Carmen Cavolo,Jacob Kantor,"4/17/26, 8:50 AM",,INCOMING,https://www.linkedin.com/in/carmenk12,https://www.linkedin.com/in/thejacobkantor
Michael Gallina,Jacob Kantor,"4/17/26, 5:48 AM","Hi Jacob, I’m CTO at Sports Illustrated (tickets) launching a project that could be a strong new revenue stream across your district and edtech relationships. BounceKids PE is a platform where kids learn & earn points via mocap interaction with characters. No hardware needed. Open to a conversation?",INCOMING,https://www.linkedin.com/in/michael-gallina-153b735,https://www.linkedin.com/in/thejacobkantor
"Courtney Claud, MBA, M.Ed.",Jacob Kantor,"4/17/26, 4:48 AM",,INCOMING,https://www.linkedin.com/in/courtney-claud,https://www.linkedin.com/in/thejacobkantor
Sarah Shoemaker,Jacob Kantor,"4/17/26, 3:55 AM",,INCOMING,https://www.linkedin.com/in/sarah-budgetquest,https://www.linkedin.com/in/thejacobkantor
Tracy Zuluaga,Jacob Kantor,"4/16/26, 11:16 PM",,INCOMING,https://www.linkedin.com/in/tracyzuluaga,https://www.linkedin.com/in/thejacobkantor
Arihant Kothari,Jacob Kantor,"4/16/26, 3:59 PM","Jacob, thought it'd be great to connect. ",INCOMING,https://www.linkedin.com/in/arihantkothari17,https://www.linkedin.com/in/thejacobkantor
Jomar McDonald,Jacob Kantor,"4/16/26, 2:12 PM",,INCOMING,https://www.linkedin.com/in/jmcdonald242,https://www.linkedin.com/in/thejacobkantor
Adrian Solgaard,Jacob Kantor,"4/16/26, 1:50 PM","Hi Jacob, Adrian here. I founded Solgaard, a premium, sustainable brand solving on-the-go friction. We bootstrapped to $200M revenue.     Want to hear our journey?",INCOMING,https://www.linkedin.com/in/adriansolgaard,https://www.linkedin.com/in/thejacobkantor
Yasmine P. Clarke,Jacob Kantor,"4/16/26, 12:01 PM",,INCOMING,https://www.linkedin.com/in/yasmineclarke,https://www.linkedin.com/in/thejacobkantor
Grace Olivia Croson,Jacob Kantor,"4/16/26, 11:50 AM",,INCOMING,https://www.linkedin.com/in/grace-olivia-croson,https://www.linkedin.com/in/thejacobkantor
Gillian Finley,Jacob Kantor,"4/16/26, 11:28 AM",,INCOMING,https://www.linkedin.com/in/gillian-finley,https://www.linkedin.com/in/thejacobkantor
Peter Christian,Jacob Kantor,"4/16/26, 9:42 AM",,INCOMING,https://www.linkedin.com/in/peter-l-christian,https://www.linkedin.com/in/thejacobkantor
Thinh Tran,Jacob Kantor,"4/16/26, 7:45 AM","I’m the CEO of TibaRay, a Stanford spinout developing accelerator technology for ultrafast cancer radiotherapy. Our platform is designed to deliver treatment up to 400× faster than current systems.",INCOMING,https://www.linkedin.com/in/thinh-tran-956120176,https://www.linkedin.com/in/thejacobkantor
Tanya Lerch,Jacob Kantor,"4/15/26, 7:35 PM",,INCOMING,https://www.linkedin.com/in/tanya-lerch,https://www.linkedin.com/in/thejacobkantor
"Guthrie Fleischman, Ed.D.",Jacob Kantor,"4/15/26, 5:53 PM",,INCOMING,https://www.linkedin.com/in/guthrie-fleischman-ed-d-45130378,https://www.linkedin.com/in/thejacobkantor
Houston Barber,Jacob Kantor,"4/15/26, 4:49 PM",,INCOMING,https://www.linkedin.com/in/houstonbarber1,https://www.linkedin.com/in/thejacobkantor
"Christine Tomasik, NBCT, Ed.D.",Jacob Kantor,"4/15/26, 4:19 PM",,INCOMING,https://www.linkedin.com/in/christinetomasik,https://www.linkedin.com/in/thejacobkantor
Jason Chu,Jacob Kantor,"4/15/26, 4:24 PM",,INCOMING,https://www.linkedin.com/in/jason-chu-087b81,https://www.linkedin.com/in/thejacobkantor
Blake Howard,Jacob Kantor,"4/15/26, 2:13 PM",,INCOMING,https://www.linkedin.com/in/blake-howard-edu,https://www.linkedin.com/in/thejacobkantor
Michael de Leon,Jacob Kantor,"4/15/26, 7:43 AM",,INCOMING,https://www.linkedin.com/in/mdlsells,https://www.linkedin.com/in/thejacobkantor
Deepak Kumar,Jacob Kantor,"4/15/26, 4:05 AM",,INCOMING,https://www.linkedin.com/in/deepak-kumar-8313086,https://www.linkedin.com/in/thejacobkantor
Jason Fine,Jacob Kantor,"4/14/26, 7:06 PM",,INCOMING,https://www.linkedin.com/in/jason-a-fine,https://www.linkedin.com/in/thejacobkantor
Jorge Ramirez,Jacob Kantor,"4/14/26, 4:53 PM",Love the work you’re doing supporting rural students. I’m starting a podcast interviewing grant consultants to share how they help educational institutions. It’s a great way to get exposure and you can use the recording for your social channels. Open to a quick interview?,INCOMING,https://www.linkedin.com/in/jorgeramirez0119,https://www.linkedin.com/in/thejacobkantor
Christian Angulo,Jacob Kantor,"4/14/26, 4:23 PM",,INCOMING,https://www.linkedin.com/in/angulochristian,https://www.linkedin.com/in/thejacobkantor
Muhammad Saleh,Jacob Kantor,"4/14/26, 3:19 PM",,INCOMING,https://www.linkedin.com/in/muhammadsaleh10,https://www.linkedin.com/in/thejacobkantor
"Martin Madrid, M. Ed.",Jacob Kantor,"4/14/26, 11:39 AM",,INCOMING,https://www.linkedin.com/in/martin-a-madrid,https://www.linkedin.com/in/thejacobkantor
Jennifer Regalado,Jacob Kantor,"4/14/26, 5:52 AM",,INCOMING,https://www.linkedin.com/in/jennifer-regalado-7348783a8,https://www.linkedin.com/in/thejacobkantor
Tony Adijah,Jacob Kantor,"4/13/26, 10:13 PM",,INCOMING,https://www.linkedin.com/in/tony-adijah-965903131,https://www.linkedin.com/in/thejacobkantor
Tomas Šiurna,Jacob Kantor,"4/13/26, 9:30 PM",,INCOMING,https://www.linkedin.com/in/siurna,https://www.linkedin.com/in/thejacobkantor
Johnny Key,Jacob Kantor,"4/13/26, 9:29 PM",,INCOMING,https://www.linkedin.com/in/johnnykeystrategos,https://www.linkedin.com/in/thejacobkantor
Albert Cano,Jacob Kantor,"4/13/26, 7:41 PM",,INCOMING,https://www.linkedin.com/in/albertcanodiaz,https://www.linkedin.com/in/thejacobkantor
Mert Kalkavan,Jacob Kantor,"4/13/26, 7:07 PM",,INCOMING,https://www.linkedin.com/in/mertkalkavan,https://www.linkedin.com/in/thejacobkantor
Matthew Russell,Jacob Kantor,"4/13/26, 3:31 PM",,INCOMING,https://www.linkedin.com/in/mattarussell,https://www.linkedin.com/in/thejacobkantor
Janet Godwin,Jacob Kantor,"4/13/26, 2:51 PM",,INCOMING,https://www.linkedin.com/in/janet-godwin-36b4812,https://www.linkedin.com/in/thejacobkantor
Colin Docherty,Jacob Kantor,"4/13/26, 2:18 PM",,INCOMING,https://www.linkedin.com/in/colindocherty1,https://www.linkedin.com/in/thejacobkantor
"Chaitanya Ramineni, PhD",Jacob Kantor,"4/13/26, 1:58 PM",,INCOMING,https://www.linkedin.com/in/chaitanyaramineni,https://www.linkedin.com/in/thejacobkantor
Andy Hashimoto,Jacob Kantor,"4/13/26, 1:22 PM",,INCOMING,https://www.linkedin.com/in/andyhashimoto,https://www.linkedin.com/in/thejacobkantor
Gabriela Alves,Jacob Kantor,"4/13/26, 1:00 PM","Hi Jacob,  I’m the co-founder of Tampon Tribe - a fast-moving organic, sustainable period care brand. We’re Hilton’s preferred supplier, with 1,500+ B2B accounts, and 1,200% D2C growth. Skyrocketing traction. Raising now. Let’s connect.",INCOMING,https://www.linkedin.com/in/gabriela-alves-86289217,https://www.linkedin.com/in/thejacobkantor
Kevin Wang,Jacob Kantor,"4/13/26, 10:50 AM",,INCOMING,https://www.linkedin.com/in/kevinkw,https://www.linkedin.com/in/thejacobkantor
Elon Perry-Stiner,Jacob Kantor,"4/13/26, 10:23 AM",,INCOMING,https://www.linkedin.com/in/elon-perry-stiner-5999b0183,https://www.linkedin.com/in/thejacobkantor
Bilal Ahmad,Jacob Kantor,"4/13/26, 8:48 AM",,INCOMING,https://www.linkedin.com/in/bilal-ahmad--seo,https://www.linkedin.com/in/thejacobkantor
Fatma Ebaid,Jacob Kantor,"4/13/26, 3:50 AM",,INCOMING,https://www.linkedin.com/in/fatmaebaid,https://www.linkedin.com/in/thejacobkantor
Robert Clayton,Jacob Kantor,"4/13/26, 2:54 AM",,INCOMING,https://www.linkedin.com/in/robert-clayton-64694426,https://www.linkedin.com/in/thejacobkantor
Simona Bizzozero,Jacob Kantor,"4/13/26, 12:52 AM",,INCOMING,https://www.linkedin.com/in/simona-bizzozero,https://www.linkedin.com/in/thejacobkantor
Dmitrii Zolochevskii,Jacob Kantor,"4/12/26, 9:24 PM",,INCOMING,https://www.linkedin.com/in/dmitrii-zolochevskii,https://www.linkedin.com/in/thejacobkantor
Idam Mittal,Jacob Kantor,"4/12/26, 8:44 PM",,INCOMING,https://www.linkedin.com/in/idammittal,https://www.linkedin.com/in/thejacobkantor
Jayanth Gorrepati,Jacob Kantor,"4/12/26, 5:15 PM",,INCOMING,https://www.linkedin.com/in/jayanth-gorrepati-58213021b,https://www.linkedin.com/in/thejacobkantor
Michael Carbone,Jacob Kantor,"4/12/26, 5:00 PM",,INCOMING,https://www.linkedin.com/in/michael-c-carbone,https://www.linkedin.com/in/thejacobkantor
Meg Roberto Williams ,Jacob Kantor,"4/12/26, 4:58 PM",,INCOMING,https://www.linkedin.com/in/meg-roberto-williams-4078b959,https://www.linkedin.com/in/thejacobkantor
Julie Rivera,Jacob Kantor,"4/12/26, 4:24 PM",,INCOMING,https://www.linkedin.com/in/juliesriver,https://www.linkedin.com/in/thejacobkantor
Maya Bialik,Jacob Kantor,"4/12/26, 3:54 PM",,INCOMING,https://www.linkedin.com/in/mayabialik,https://www.linkedin.com/in/thejacobkantor
Kirin Sawasdikosol,Jacob Kantor,"4/12/26, 3:23 PM",,INCOMING,https://www.linkedin.com/in/kirin-sawasdikosol-a397761a2,https://www.linkedin.com/in/thejacobkantor
Alvaro Carrasco Arriaza,Jacob Kantor,"4/12/26, 3:02 PM",,INCOMING,https://www.linkedin.com/in/alvarocarrascoar,https://www.linkedin.com/in/thejacobkantor
Sumeet Jain,Jacob Kantor,"4/12/26, 2:05 PM",,INCOMING,https://www.linkedin.com/in/sumeet4489,https://www.linkedin.com/in/thejacobkantor
Yoel Krupnik,Jacob Kantor,"4/12/26, 1:46 PM",,INCOMING,https://www.linkedin.com/in/yoelkrupnik,https://www.linkedin.com/in/thejacobkantor
Anthony Anderson,Jacob Kantor,"4/12/26, 1:18 PM",,INCOMING,https://www.linkedin.com/in/acanderson1231,https://www.linkedin.com/in/thejacobkantor
Lisa Lang,Jacob Kantor,"4/12/26, 12:50 PM",,INCOMING,https://www.linkedin.com/in/lisa-lang-5860641b,https://www.linkedin.com/in/thejacobkantor
Alexander Landa,Jacob Kantor,"4/12/26, 12:50 PM",,INCOMING,https://www.linkedin.com/in/alexanderlanda,https://www.linkedin.com/in/thejacobkantor
"Manuel Carrera, MBA, CCTO",Jacob Kantor,"4/12/26, 12:28 PM",,INCOMING,https://www.linkedin.com/in/manuel-carrera-mba-ccto-90ab05282,https://www.linkedin.com/in/thejacobkantor
Christi Martin,Jacob Kantor,"4/12/26, 11:13 AM",,INCOMING,https://www.linkedin.com/in/martinchristi,https://www.linkedin.com/in/thejacobkantor
J Kajee,Jacob Kantor,"4/12/26, 10:07 AM",,INCOMING,https://www.linkedin.com/in/jkajee,https://www.linkedin.com/in/thejacobkantor
Efe Subasi,Jacob Kantor,"4/12/26, 9:22 AM",,INCOMING,https://www.linkedin.com/in/efe-subasi-1867452b,https://www.linkedin.com/in/thejacobkantor
JC Das,Jacob Kantor,"4/12/26, 9:11 AM",,INCOMING,https://www.linkedin.com/in/jcdasx,https://www.linkedin.com/in/thejacobkantor
Andy Lombardo,Jacob Kantor,"4/12/26, 8:48 AM",,INCOMING,https://www.linkedin.com/in/andylombardo,https://www.linkedin.com/in/thejacobkantor
Scott Newman,Jacob Kantor,"4/12/26, 8:31 AM",,INCOMING,https://www.linkedin.com/in/scottroddynewman,https://www.linkedin.com/in/thejacobkantor
Noah Savitz,Jacob Kantor,"4/12/26, 8:01 AM",,INCOMING,https://www.linkedin.com/in/noah-savitz,https://www.linkedin.com/in/thejacobkantor
David Kooper,Jacob Kantor,"4/12/26, 6:54 AM",,INCOMING,https://www.linkedin.com/in/davidkooper,https://www.linkedin.com/in/thejacobkantor
Terry L. Malone,Jacob Kantor,"4/12/26, 6:38 AM",,INCOMING,https://www.linkedin.com/in/terrylmalone,https://www.linkedin.com/in/thejacobkantor
Sean Oakes,Jacob Kantor,"4/12/26, 6:21 AM",,INCOMING,https://www.linkedin.com/in/sean-oakes,https://www.linkedin.com/in/thejacobkantor
Dr. Josh Galindo,Jacob Kantor,"4/12/26, 6:07 AM",,INCOMING,https://www.linkedin.com/in/hjgalindo,https://www.linkedin.com/in/thejacobkantor
David Lopez,Jacob Kantor,"4/12/26, 5:34 AM",,INCOMING,https://www.linkedin.com/in/dmlopez196,https://www.linkedin.com/in/thejacobkantor
Uri Lorkis,Jacob Kantor,"4/12/26, 5:26 AM",,INCOMING,https://www.linkedin.com/in/urilorkis,https://www.linkedin.com/in/thejacobkantor
Stacey O'Connor,Jacob Kantor,"4/12/26, 5:24 AM",,INCOMING,https://www.linkedin.com/in/staceyoconnorstem,https://www.linkedin.com/in/thejacobkantor
Sina Azizi,Jacob Kantor,"4/12/26, 5:17 AM",,INCOMING,https://www.linkedin.com/in/sina-azizi1999,https://www.linkedin.com/in/thejacobkantor
Jess Mazelis M.Ed.,Jacob Kantor,"4/12/26, 5:01 AM",,INCOMING,https://www.linkedin.com/in/jessica-mazelis,https://www.linkedin.com/in/thejacobkantor
Travis Ratnam,Jacob Kantor,"4/12/26, 4:48 AM",,INCOMING,https://www.linkedin.com/in/travis-ratnam-12645412,https://www.linkedin.com/in/thejacobkantor
Afzal Shaikh,Jacob Kantor,"4/12/26, 2:33 AM",,INCOMING,https://www.linkedin.com/in/afzal-shaikh-61b0a434,https://www.linkedin.com/in/thejacobkantor
Amey Laud,Jacob Kantor,"4/11/26, 11:27 PM",,INCOMING,https://www.linkedin.com/in/ameylaud,https://www.linkedin.com/in/thejacobkantor
"Jamie Valenzuela-Mumau, EdD",Jacob Kantor,"4/11/26, 10:19 PM",,INCOMING,https://www.linkedin.com/in/drjamievm,https://www.linkedin.com/in/thejacobkantor
Bárbara Carminatti,Jacob Kantor,"4/11/26, 7:56 PM",,INCOMING,https://www.linkedin.com/in/barbaracarminatti,https://www.linkedin.com/in/thejacobkantor
Kyle Vollmer,Jacob Kantor,"4/11/26, 6:25 PM",,INCOMING,https://www.linkedin.com/in/kyle-vollmer,https://www.linkedin.com/in/thejacobkantor
Dylan Keith Humphrey,Jacob Kantor,"4/11/26, 12:58 PM",,INCOMING,https://www.linkedin.com/in/dkh4ddo,https://www.linkedin.com/in/thejacobkantor
Paul Roche,Jacob Kantor,"4/11/26, 12:02 AM",,INCOMING,https://www.linkedin.com/in/paulroche,https://www.linkedin.com/in/thejacobkantor
Bari Levin,Jacob Kantor,"4/10/26, 2:04 PM",,INCOMING,https://www.linkedin.com/in/barilevin,https://www.linkedin.com/in/thejacobkantor
Yvonne Jones ,Jacob Kantor,"4/9/26, 4:47 PM",,INCOMING,https://www.linkedin.com/in/yvonne-jones-30801621,https://www.linkedin.com/in/thejacobkantor
Annie Martin,Jacob Kantor,"4/9/26, 3:07 PM",,INCOMING,https://www.linkedin.com/in/annie-martin-223990140,https://www.linkedin.com/in/thejacobkantor
Abhishek Mishra,Jacob Kantor,"4/9/26, 2:32 PM",,INCOMING,https://www.linkedin.com/in/abhishek-mishra-b44a90393,https://www.linkedin.com/in/thejacobkantor
Don Moody,Jacob Kantor,"4/9/26, 1:57 PM","Jacob, will you be at ASU / GSV?",INCOMING,https://www.linkedin.com/in/domoody,https://www.linkedin.com/in/thejacobkantor
Kassidy Kinner,Jacob Kantor,"4/9/26, 12:42 PM",,INCOMING,https://www.linkedin.com/in/kassidy-kinner-60791ab7,https://www.linkedin.com/in/thejacobkantor
Andrew Dunn,Jacob Kantor,"4/9/26, 12:14 PM","Hi Jacob, I work with real estate investors. Thought it would be good to connect.   ",INCOMING,https://www.linkedin.com/in/andrewmdunn41,https://www.linkedin.com/in/thejacobkantor
Trey Sublette,Jacob Kantor,"4/9/26, 8:44 AM",,INCOMING,https://www.linkedin.com/in/treysublette,https://www.linkedin.com/in/thejacobkantor
Andrew Visconti,Jacob Kantor,"4/8/26, 9:34 AM",,INCOMING,https://www.linkedin.com/in/andrew-visconti-a7927b1bb,https://www.linkedin.com/in/thejacobkantor
Mira Motko,Jacob Kantor,"4/8/26, 8:29 AM",,INCOMING,https://www.linkedin.com/in/mira-motko-0a594217a,https://www.linkedin.com/in/thejacobkantor
Krishna Chaitanya Bhasuru ™,Jacob Kantor,"4/6/26, 11:37 PM",,INCOMING,https://www.linkedin.com/in/meetkc,https://www.linkedin.com/in/thejacobkantor
Avanti Ravanam,Jacob Kantor,"4/6/26, 4:09 PM",,INCOMING,https://www.linkedin.com/in/avanti-ravanam,https://www.linkedin.com/in/thejacobkantor
Judith Ahdoot,Jacob Kantor,"4/6/26, 2:48 PM","Hey Jacob, I was browsing LinkedIn and your profile came up as a suggested connection. I hope this message finds you well! Go Bruins!",INCOMING,https://www.linkedin.com/in/judith-ahdoot-21b4b346,https://www.linkedin.com/in/thejacobkantor
James Dyson,Jacob Kantor,"4/6/26, 9:36 AM",,INCOMING,https://www.linkedin.com/in/james-dyson-691b45243,https://www.linkedin.com/in/thejacobkantor
Alicia Coad,Jacob Kantor,"4/6/26, 7:32 AM",,INCOMING,https://www.linkedin.com/in/aliciacoad,https://www.linkedin.com/in/thejacobkantor
Mallary Swartz,Jacob Kantor,"4/6/26, 6:11 AM",,INCOMING,https://www.linkedin.com/in/mallary-swartz-a0290835,https://www.linkedin.com/in/thejacobkantor
"Brian William Foote, CFA",Jacob Kantor,"4/6/26, 5:15 AM","Hi Jacob,     I saw your LinkedIn profile and thought connecting would be a great idea.     If you're open to that Jacob, let’s connect!    Brian  ",INCOMING,https://www.linkedin.com/in/brianwilliamfoote,https://www.linkedin.com/in/thejacobkantor
Austin Boral,Jacob Kantor,"4/5/26, 12:31 PM",,INCOMING,https://www.linkedin.com/in/austinboral,https://www.linkedin.com/in/thejacobkantor
"Mary Hebert, PhD",Jacob Kantor,"4/5/26, 5:23 AM",,INCOMING,https://www.linkedin.com/in/mary-hebert-phd-86ab61127,https://www.linkedin.com/in/thejacobkantor
"Zareh Shahinian, CFP®, APMA®",Jacob Kantor,"4/4/26, 2:41 PM","Hi Jacob!  Hope you're having an awesome day! As a fellow CSUN alum, I wanted to connect since I love working with fellow professionals in our community, and would like to connect with you too.",INCOMING,https://www.linkedin.com/in/zarehshahinian,https://www.linkedin.com/in/thejacobkantor
Millie Hansford,Jacob Kantor,"4/4/26, 9:49 AM",,INCOMING,https://www.linkedin.com/in/millie-hansford-5b3b0426a,https://www.linkedin.com/in/thejacobkantor
"Devendra Shah, CETL, CISSP",Jacob Kantor,"4/4/26, 8:13 AM",,INCOMING,https://www.linkedin.com/in/erdevendra,https://www.linkedin.com/in/thejacobkantor
Stephanie Clinise,Jacob Kantor,"4/4/26, 4:41 AM",,INCOMING,https://www.linkedin.com/in/stephanie-clinise,https://www.linkedin.com/in/thejacobkantor
Mahboob Alam,Jacob Kantor,"4/3/26, 11:37 PM",,INCOMING,https://www.linkedin.com/in/mahboob099,https://www.linkedin.com/in/thejacobkantor
Eijaz Bhunnoo,Jacob Kantor,"4/3/26, 1:39 PM",,INCOMING,https://www.linkedin.com/in/eijaz-bhunnoo,https://www.linkedin.com/in/thejacobkantor
Eligius Jameson,Jacob Kantor,"4/3/26, 6:25 AM",,INCOMING,https://www.linkedin.com/in/elijameson,https://www.linkedin.com/in/thejacobkantor
sanjibani choudhary,Jacob Kantor,"4/3/26, 1:45 AM",Hi Jacob — I'm a software engineer & AI developer in edtech. Your district partnerships work and K12 GTM expertise is impressive. Would love to connect!,INCOMING,https://www.linkedin.com/in/sanjibani-c-096b283a,https://www.linkedin.com/in/thejacobkantor
Liam Stafford,Jacob Kantor,"4/2/26, 9:40 PM",,INCOMING,https://www.linkedin.com/in/liam-stafford-91b66b27a,https://www.linkedin.com/in/thejacobkantor
